ts,kw,solar_global,solar_direct,solar_diff_down,pressure,temp,month,day,hour,weekday,holiday
2020-02-02 08:00:00+00:00,61.19869565217391,5.8238484302139275,0.0,5.8238484302139275,978.704575,10.002967500000025,2,2,8,6,0
2020-02-02 09:00:00+00:00,59.65087499999999,20.920952889530945,0.0,20.920952889530945,978.4286875,10.237707500000013,2,2,9,6,0
2020-02-02 10:00:00+00:00,59.212740471869324,30.296056043473545,1.2614944240572224e-12,30.296056043472284,978.139025,10.439475000000016,2,2,10,6,0
2020-02-02 11:00:00+00:00,61.3029574861368,33.31915676441775,3.5992644698242383e-09,33.31915676081848,978.054275,10.50198750000002,2,2,11,6,0
2020-02-02 12:00:00+00:00,61.059963235294106,77.23197683512807,0.27246093330309684,76.95951590182497,977.8074975000001,10.660456250000024,2,2,12,6,0
2020-02-02 13:00:00+00:00,60.82117338003503,101.58155338032913,0.7192381650886595,100.86231521524047,977.907475,10.549630000000008,2,2,13,6,0
2020-02-02 14:00:00+00:00,61.78576530612243,70.10290712535877,0.4418943659593577,69.66101275939943,978.2716750000001,10.095932500000004,2,2,14,6,0
2020-02-02 15:00:00+00:00,61.904080944350746,25.060745992431723,0.0,25.060745992431723,978.609225,9.36667125000001,2,2,15,6,0
2020-02-02 16:00:00+00:00,60.550616174582814,6.300391870117181,0.0,6.300391870117181,979.1519375,8.188207500000019,2,2,16,6,0
2020-02-02 17:00:00+00:00,58.79447115384616,0.02709961766864777,0.02709961766864777,0.0,979.831275,7.4047825000000245,2,2,17,6,0
2020-02-02 18:00:00+00:00,60.28126829268291,0.06494142851465212,0.06494142851465212,0.0,980.4007124999999,6.862592500000005,2,2,18,6,0
2020-02-02 19:00:00+00:00,62.5494451294698,0.04614244891000707,0.04614244891000707,0.0,980.7098374999999,6.4953362500000225,2,2,19,6,0
2020-02-02 20:00:00+00:00,61.79247222222222,0.028564223055361992,0.028564223055361992,0.0,981.21228125,6.142517500000025,2,2,20,6,0
2020-02-02 21:00:00+00:00,61.53448695652172,0.011718773450716702,0.011718773450716702,0.0,981.7831812499999,6.130108750000019,2,2,21,6,0
2020-02-02 22:00:00+00:00,61.7220430107527,0.0012207179361334308,0.0012207179361334308,0.0,982.0924624999999,6.165877500000036,2,2,22,6,0
2020-02-02 23:00:00+00:00,59.05914563106797,0.0,0.0,0.0,982.7202500000001,6.260842500000031,2,2,23,6,0
2020-02-03 00:00:00+00:00,59.045020408163296,0.0,0.0,0.0,983.4609624999999,6.393185000000031,2,3,0,0,0
2020-02-03 01:00:00+00:00,60.312865497076025,0.0,0.0,0.0,983.81115,6.31020000000003,2,3,1,0,0
2020-02-03 02:00:00+00:00,62.94467821782178,0.0,0.0,0.0,984.3463250000001,6.2305487500000325,2,3,2,0,0
2020-02-03 03:00:00+00:00,75.51701195219123,0.0,0.0,0.0,984.57475,5.99328000000002,2,3,3,0,0
2020-02-03 04:00:00+00:00,146.3913214990138,0.0,0.0,0.0,984.6771,5.763806250000016,2,3,4,0,0
2020-02-03 05:00:00+00:00,181.6306289308176,0.0,0.0,0.0,984.7970375,5.537980000000033,2,3,5,0,0
2020-02-03 06:00:00+00:00,201.8933966244726,0.0,0.0,0.0,985.0888375000001,5.481082500000049,2,3,6,0,0
2020-02-03 07:00:00+00:00,212.6827889447236,3.449432025,0.0,3.449432025,985.55394,5.418651250000046,2,3,7,0,0
2020-02-03 08:00:00+00:00,217.91388268156425,22.516123027670282,0.0,22.516123027670282,985.5481125000001,5.356893750000033,2,3,8,0,0
2020-02-03 09:00:00+00:00,221.49137535816612,41.6126115499115,0.0,41.6126115499115,984.9928500000001,5.481173750000018,2,3,9,0,0
2020-02-03 10:00:00+00:00,218.83159159159163,52.7812295663452,0.016845703125,52.7643838632202,984.1599625000001,5.728081250000031,2,3,10,0,0
2020-02-03 11:00:00+00:00,217.71835913312702,57.981201950531,0.02880859375,57.952393356781,982.7459875,5.901650000000046,2,3,11,0,0
2020-02-03 12:00:00+00:00,217.74718654434247,19.42919270654021,0.0019531724825612214,19.427239534057648,981.6768125,5.575676250000043,2,3,12,0,0
2020-02-03 13:00:00+00:00,207.91025477707018,13.18306597918508,0.0019532077007587117,13.181112771484322,980.8953625,5.348606250000024,2,3,13,0,0
2020-02-03 14:00:00+00:00,201.20877717391306,5.885431419766287,0.001220880032444371,5.884210539733843,980.1199,5.48479500000002,2,3,14,0,0
2020-02-03 15:00:00+00:00,183.1701329787234,1.6231514748284577,2.84948083185069e-07,1.6231511898803745,980.0887000000001,5.766340000000035,2,3,15,0,0
